,Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Causeway Bay,Central,Mong Kok
779,2016-02-19,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0
780,2016-02-20,Daily Max,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
781,2016-02-21,Daily Max,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
782,2016-02-22,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0
783,2016-02-23,Daily Max,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,3.0,4.0,6.0,5.0,4.0
784,2016-02-24,Daily Max,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0
785,2016-02-25,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
786,2016-02-26,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
787,2016-02-27,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0
788,2016-02-28,Daily Max,6.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,5.0,7.0,7.0,7.0
789,2016-02-29,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0
790,2016-03-01,Daily Max,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
791,2016-03-02,Daily Max,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
792,2016-03-03,Daily Max,5.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
793,2016-03-04,Daily Max,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0
794,2016-03-05,Daily Max,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0
795,2016-03-06,Daily Max,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,6.0,5.0
796,2016-03-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0
797,2016-03-08,Daily Max,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0
798,2016-03-09,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
799,2016-03-10,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
800,2016-03-11,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0
801,2016-03-12,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0
802,2016-03-13,Daily Max,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,3.0,5.0
803,2016-03-14,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
804,2016-03-15,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
805,2016-03-16,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
806,2016-03-17,Daily Max,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
807,2016-03-18,Daily Max,5.0,4.0,5.0,5.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,6.0,5.0,5.0
808,2016-03-19,Daily Max,4.0,3.0,3.0,4.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0
809,2016-03-20,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
810,2016-03-21,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
811,2016-03-22,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
812,2016-03-23,Daily Max,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0
813,2016-03-24,Daily Max,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
814,2016-03-25,Daily Max,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0
815,2016-03-26,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
816,2016-03-27,Daily Max,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0
817,2016-03-28,Daily Max,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
818,2016-03-29,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0
819,2016-03-30,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,7.0,6.0,6.0
820,2016-03-31,Daily Max,8.0,6.0,7.0,7.0,8.0,7.0,8.0,10.0,11.0,9.0,7.0,8.0,8.0,7.0
821,2016-04-01,Daily Max,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,4.0,6.0,7.0,6.0,6.0
822,2016-04-02,Daily Max,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
823,2016-04-03,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0
824,2016-04-04,Daily Max,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0
825,2016-04-05,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0
826,2016-04-06,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
827,2016-04-07,Daily Max,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0
828,2016-04-08,Daily Max,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0
829,2016-04-09,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
830,2016-04-10,Daily Max,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,6.0,4.0,4.0
831,2016-04-11,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
832,2016-04-12,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
833,2016-04-13,Daily Max,4.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0
834,2016-04-14,Daily Max,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
835,2016-04-15,Daily Max,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
836,2016-04-16,Daily Max,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
837,2016-04-17,Daily Max,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0
838,2016-04-18,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0
839,2016-04-19,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
840,2016-04-20,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
841,2016-04-21,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
842,2016-04-22,Daily Max,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
843,2016-04-23,Daily Max,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
844,2016-04-24,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0
845,2016-04-25,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
846,2016-04-26,Daily Max,2.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
847,2016-04-27,Daily Max,5.0,5.0,6.0,5.0,6.0,5.0,9.0,8.0,8.0,6.0,5.0,7.0,6.0,5.0
848,2016-04-28,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
849,2016-04-29,Daily Max,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
850,2016-04-30,Daily Max,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0
851,2016-05-01,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
852,2016-05-02,Daily Max,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
853,2016-05-03,Daily Max,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
854,2016-05-04,Daily Max,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
855,2016-05-05,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
856,2016-05-06,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
857,2016-05-07,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0
858,2016-05-08,Daily Max,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0
859,2016-05-09,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
860,2016-05-10,Daily Max,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0
861,2016-05-11,Daily Max,5.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
862,2016-05-12,Daily Max,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
863,2016-05-13,Daily Max,4.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
864,2016-05-14,Daily Max,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
865,2016-05-15,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
866,2016-05-16,Daily Max,7.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,6.0,9.0,9.0,9.0
867,2016-05-17,Daily Max,4.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
868,2016-05-18,Daily Max,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
869,2016-05-19,Daily Max,4.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
870,2016-05-20,Daily Max,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
871,2016-05-21,Daily Max,5.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0,8.0
872,2016-05-22,Daily Max,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0
873,2016-05-23,Daily Max,6.0,5.0,5.0,6.0,6.0,6.0,9.0,8.0,8.0,6.0,6.0,5.0,5.0,6.0
874,2016-05-24,Daily Max,7.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,6.0,7.0,7.0
875,2016-05-25,Daily Max,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
876,2016-05-26,Daily Max,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
877,2016-05-27,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0
878,2016-05-28,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
879,2016-05-29,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
880,2016-05-30,Daily Max,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
881,2016-05-31,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0
882,2016-06-01,Daily Max,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
883,2016-06-02,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
884,2016-06-03,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
885,2016-06-04,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
886,2016-06-05,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0
887,2016-06-06,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0
888,2016-06-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
889,2016-06-08,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
890,2016-06-09,Daily Max,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
891,2016-06-10,Daily Max,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
892,2016-06-11,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
893,2016-06-12,Daily Max,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0
894,2016-06-13,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
895,2016-06-14,Daily Max,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
896,2016-06-15,Daily Max,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
897,2016-06-16,Daily Max,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
898,2016-06-17,Daily Max,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
899,2016-06-18,Daily Max,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0
900,2016-06-19,Daily Max,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
901,2016-06-20,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
902,2016-06-21,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
903,2016-06-22,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
904,2016-06-23,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
905,2016-06-24,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
906,2016-06-25,Daily Max,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0
907,2016-06-26,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
908,2016-06-27,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
909,2016-06-28,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0
910,2016-06-29,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
911,2016-06-30,Daily Max,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0
912,2016-07-01,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
913,2016-07-02,Daily Max,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
914,2016-07-03,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
915,2016-07-04,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
916,2016-07-05,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
917,2016-07-06,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
918,2016-07-07,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0
919,2016-07-08,Daily Max,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0
920,2016-07-09,Daily Max,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
921,2016-07-10,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
922,2016-07-11,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
923,2016-07-12,Daily Max,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
924,2016-07-13,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0
925,2016-07-14,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
926,2016-07-15,Daily Max,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0
927,2016-07-16,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0
928,2016-07-17,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,6.0
929,2016-07-18,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
930,2016-07-19,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
931,2016-07-20,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
932,2016-07-21,Daily Max,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
933,2016-07-22,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
934,2016-07-23,Daily Max,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0
935,2016-07-24,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0
936,2016-07-25,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
937,2016-07-26,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0
938,2016-07-27,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
939,2016-07-28,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
940,2016-07-29,Daily Max,4.0,5.0,6.0,4.0,5.0,7.0,7.0,5.0,5.0,7.0,5.0,6.0,5.0,5.0
941,2016-07-30,Daily Max,6.0,6.0,6.0,5.0,5.0,6.0,8.0,6.0,7.0,6.0,5.0,7.0,6.0,6.0
942,2016-07-31,Daily Max,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,6.0,5.0,5.0,5.0,5.0
943,2016-08-01,Daily Max,11.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,11.0,11.0,10.0
944,2016-08-02,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
945,2016-08-03,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
946,2016-08-04,Daily Max,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
947,2016-08-05,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
948,2016-08-06,Daily Max,5.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0
949,2016-08-07,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
950,2016-08-08,Daily Max,4.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0
951,2016-08-09,Daily Max,4.0,4.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,6.0
952,2016-08-10,Daily Max,4.0,4.0,5.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0
953,2016-08-11,Daily Max,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0
954,2016-08-12,Daily Max,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0
955,2016-08-13,Daily Max,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0
956,2016-08-14,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
957,2016-08-15,Daily Max,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0
958,2016-08-16,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
959,2016-08-17,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
960,2016-08-18,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
961,2016-08-19,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
962,2016-08-20,Daily Max,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0
963,2016-08-21,Daily Max,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0
964,2016-08-22,Daily Max,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
965,2016-08-23,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,5.0,4.0,5.0,4.0,4.0
966,2016-08-24,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
967,2016-08-25,Daily Max,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
968,2016-08-26,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0
969,2016-08-27,Daily Max,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,5.0,6.0,6.0,7.0
970,2016-08-28,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
971,2016-08-29,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
972,2016-08-30,Daily Max,7.0,6.0,7.0,7.0,7.0,8.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,7.0
973,2016-08-31,Daily Max,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0
